customer_id,age,gender,city,tenure_months,contract_type,phone_service,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,paperless_billing,num_support_tickets,avg_resolution_time,satisfaction_score,churn
226,56,Female,Jakarta,32,Month-to-month,1,DSL,0,0,1,44.88,1356.38,Electronic check,1,2,6.6,5.0,1
227,42,Male,Semarang,3,Two year,1,Fiber optic,1,0,0,35.8,212.97,Mailed check,0,1,1.1,1.0,0
228,27,Male,Jakarta,15,Month-to-month,1,Fiber optic,0,0,0,35.32,476.96,Mailed check,1,0,2.4,6.0,1
229,32,Male,Medan,9,Month-to-month,1,DSL,1,0,0,153.67,1374.0,Credit card,0,1,0.5,3.1,1
230,50,Female,Jakarta,72,One year,1,DSL,1,0,1,72.07,5218.38,Electronic check,1,3,,0.2,0
231,32,Female,Jakarta,72,Month-to-month,0,Fiber optic,0,0,1,95.4,6834.16,Mailed check,1,4,,2.0,1
232,44,Male,Medan,9,Month-to-month,1,No,1,0,1,43.27,527.46,Mailed check,1,0,8.0,4.3,0
233,42,Female,Jakarta,10,One year,1,DSL,0,0,1,46.49,383.92,Bank transfer,1,0,1.6,3.3,0
234,33,Male,Medan,21,Month-to-month,1,Fiber optic,0,0,0,67.98,1522.07,Credit card,0,0,1.9,2.3,1
235,69,Male,Palembang,15,Month-to-month,1,No,0,0,0,46.73,668.41,Electronic check,1,1,0.2,2.2,1
236,50,Female,Palembang,5,One year,1,No,0,1,0,39.27,0.0,Credit card,1,0,4.0,1.0,0
237,18,Female,Jakarta,25,Month-to-month,0,DSL,1,1,1,78.94,1962.48,Bank transfer,1,0,10.5,3.7,0
238,44,Female,Semarang,9,Month-to-month,1,Fiber optic,0,0,0,99.75,931.14,Bank transfer,1,1,5.6,0.7,1
239,33,Female,Surabaya,25,Month-to-month,1,Fiber optic,0,0,1,81.24,2171.29,Mailed check,1,2,3.6,2.2,1
240,53,Female,Makassar,11,Month-to-month,0,DSL,0,0,1,136.76,1673.04,Credit card,0,2,6.0,,1
241,31,Female,Semarang,28,Month-to-month,1,Fiber optic,0,0,1,159.54,4515.5,Electronic check,1,0,1.2,2.5,1
242,40,Female,Jakarta,26,Two year,1,Fiber optic,1,1,1,113.8,2773.22,Bank transfer,0,1,2.4,4.8,0
243,48,Female,Surabaya,17,Two year,1,DSL,1,1,0,47.51,838.03,Credit card,0,0,0.4,,0
244,53,Female,Jakarta,29,Month-to-month,0,DSL,0,0,1,68.83,1934.37,Bank transfer,1,0,1.4,1.5,1
245,26,Female,Semarang,14,Two year,1,No,0,1,1,69.6,958.6,Bank transfer,0,3,0.8,1.0,0
246,37,Male,Surabaya,2,Month-to-month,1,No,1,0,0,63.68,1.15,Electronic check,1,1,0.1,2.7,1
247,35,Female,Medan,4,Month-to-month,1,DSL,1,1,1,107.92,389.74,Electronic check,1,1,0.3,1.7,1
248,33,Male,Bandung,6,One year,1,Fiber optic,0,0,1,43.42,211.96,Bank transfer,1,2,17.4,0.8,0
249,64,Male,Palembang,1,One year,0,DSL,0,0,0,142.29,153.85,Electronic check,1,1,8.1,2.4,1
250,47,Female,Palembang,29,Month-to-month,1,Fiber optic,0,0,0,124.73,3628.0,Credit card,1,1,3.8,2.5,1
251,25,Male,Surabaya,10,Month-to-month,1,No,0,0,0,24.19,134.19,Electronic check,1,1,1.8,0.6,1
252,53,Male,Semarang,2,Month-to-month,1,DSL,0,1,0,74.45,0.0,Bank transfer,0,1,1.5,1.4,1
253,69,Female,Makassar,41,Month-to-month,1,DSL,0,1,0,55.89,2127.29,Electronic check,0,3,3.4,1.1,1
254,55,Male,Makassar,27,Month-to-month,1,Fiber optic,1,1,0,52.61,1266.17,Electronic check,1,3,0.8,2.2,1
255,22,Male,Jakarta,14,One year,1,Fiber optic,0,0,0,36.12,529.49,Electronic check,1,0,0.9,0.8,0
256,35,Female,Jakarta,6,Month-to-month,1,Fiber optic,0,1,1,96.96,611.67,Electronic check,0,0,7.0,1.5,1
257,58,Male,Jakarta,3,Month-to-month,1,No,1,0,0,70.27,252.17,Credit card,1,4,0.3,0.8,1
258,32,Male,Surabaya,14,Month-to-month,1,No,0,1,1,53.71,611.05,Credit card,0,0,0.2,2.0,1
259,47,Male,Jakarta,51,Two year,1,Fiber optic,1,0,1,117.62,5918.02,Mailed check,1,0,1.8,1.9,0
260,52,Male,Surabaya,5,Month-to-month,1,DSL,1,1,1,55.23,190.24,Electronic check,1,2,1.6,,1
261,29,Female,Medan,20,Month-to-month,1,Fiber optic,0,0,0,60.44,1212.75,Bank transfer,0,1,1.6,3.9,1
262,41,Female,Surabaya,72,Month-to-month,1,Fiber optic,0,0,1,46.43,3357.51,Electronic check,1,2,1.9,2.1,1
263,18,Male,Medan,24,One year,1,DSL,0,1,1,48.99,1255.37,Electronic check,1,0,1.2,2.3,0
264,28,Female,Jakarta,13,Month-to-month,1,DSL,0,1,1,117.22,1507.74,Credit card,1,0,0.7,3.7,1
265,38,Female,Makassar,30,Month-to-month,1,DSL,0,0,1,39.8,1503.44,Electronic check,0,1,0.2,5.1,1
266,25,Male,Palembang,41,Month-to-month,1,DSL,0,1,0,72.1,3047.42,Bank transfer,1,2,0.5,0.4,0
267,63,Female,Bandung,21,Month-to-month,0,Fiber optic,0,0,0,173.52,3587.42,Credit card,1,1,0.1,3.1,1
268,23,Female,Makassar,49,Month-to-month,1,DSL,1,1,0,69.46,3343.7,Bank transfer,0,2,1.3,0.6,1
269,36,Female,Jakarta,17,Month-to-month,0,Fiber optic,1,0,0,110.52,1932.38,Bank transfer,1,2,0.1,6.2,1
270,43,Male,Semarang,42,Month-to-month,1,DSL,0,0,0,112.65,4674.99,Electronic check,0,0,1.1,2.2,1
271,60,Male,Jakarta,72,One year,1,No,0,0,0,125.16,8935.29,Credit card,0,3,0.7,6.2,0
272,23,Male,Surabaya,16,Month-to-month,1,Fiber optic,1,0,1,63.09,964.56,Electronic check,1,1,3.3,1.8,1
273,57,Male,Jakarta,22,One year,1,DSL,0,0,1,219.06,4839.34,Mailed check,1,1,3.1,0.9,1
274,42,Female,Bandung,22,Month-to-month,1,Fiber optic,1,0,1,171.5,3800.54,Mailed check,1,0,1.7,3.2,1
275,29,Male,Jakarta,36,Two year,1,Fiber optic,0,0,1,63.67,2092.91,Mailed check,1,3,3.8,1.5,0
276,48,Female,Medan,41,Two year,1,Fiber optic,0,0,1,89.34,3602.22,Credit card,0,2,1.3,5.9,0
277,44,Male,Surabaya,0,One year,0,No,0,0,0,57.31,108.24,Mailed check,1,3,0.5,4.5,1
278,34,Male,Makassar,31,Two year,1,Fiber optic,0,1,1,28.23,1107.72,Credit card,1,2,0.1,2.4,0
279,42,Female,Medan,36,Month-to-month,1,No,1,0,1,44.65,1603.92,Credit card,1,1,0.1,2.5,1
280,36,Male,Jakarta,28,One year,1,DSL,0,0,1,35.68,1017.91,Credit card,1,0,2.3,5.2,0
281,43,Female,Jakarta,30,Month-to-month,1,Fiber optic,0,1,1,60.32,1798.9,Credit card,1,2,5.2,3.1,1
282,50,Male,Makassar,1,One year,1,DSL,1,0,1,43.67,175.23,Electronic check,1,2,2.8,4.5,0
283,62,Male,Surabaya,14,Month-to-month,1,No,0,0,0,42.98,528.23,Bank transfer,1,0,1.2,3.5,1
284,25,Female,Bandung,40,Month-to-month,1,DSL,0,1,0,53.15,2243.46,Mailed check,1,3,2.3,2.4,1
285,69,Female,Medan,65,Two year,1,DSL,1,0,1,79.46,5303.44,Credit card,1,0,6.0,1.5,0
286,18,Male,Jakarta,6,Month-to-month,1,No,1,1,0,75.94,558.8,Mailed check,1,1,5.4,4.4,1
287,40,Male,Jakarta,20,One year,0,DSL,1,0,1,73.41,1442.35,Bank transfer,0,1,3.0,1.6,0
288,49,Female,Surabaya,39,One year,1,DSL,0,1,1,45.67,1813.46,Electronic check,1,3,3.0,0.6,0
289,45,Female,Jakarta,33,Month-to-month,1,Fiber optic,0,0,1,32.3,1209.48,Mailed check,0,1,1.9,2.7,1
290,33,Female,Jakarta,23,Month-to-month,1,No,0,1,1,72.13,1717.32,Electronic check,1,2,15.5,3.0,1
291,39,Male,Jakarta,0,Month-to-month,1,Fiber optic,0,1,1,45.43,0.0,Mailed check,1,2,3.7,1.0,1
292,35,Female,Jakarta,30,Two year,1,DSL,0,0,1,118.13,3552.56,Bank transfer,0,1,2.3,1.8,0
293,34,Male,Jakarta,35,Two year,1,Fiber optic,0,1,1,35.53,1157.85,Electronic check,0,4,7.0,3.5,0
294,53,Male,Palembang,30,One year,1,Fiber optic,0,0,0,57.41,1770.27,Credit card,1,2,0.6,3.2,0
295,46,Female,Bandung,34,Two year,1,No,1,0,0,76.25,2615.21,Credit card,1,2,0.2,5.1,0
296,32,Male,Semarang,13,Month-to-month,1,Fiber optic,0,0,0,77.48,912.61,Credit card,0,4,0.4,0.8,1
297,53,Male,Jakarta,72,Month-to-month,0,Fiber optic,0,0,1,97.9,7126.5,Electronic check,0,2,8.6,0.9,1
298,45,Male,Jakarta,35,Month-to-month,1,Fiber optic,0,1,0,177.82,6216.98,Electronic check,1,0,0.1,3.1,1
299,52,Male,Semarang,20,One year,1,Fiber optic,0,1,0,56.14,1108.76,Bank transfer,1,1,2.9,2.7,0
300,50,Female,Medan,65,Month-to-month,1,Fiber optic,1,1,0,80.11,5191.11,Electronic check,0,2,6.0,1.8,1
301,31,Female,Jakarta,57,One year,1,DSL,1,1,0,83.6,4761.8,Mailed check,1,0,2.1,5.0,0
302,34,Male,Surabaya,40,One year,1,DSL,0,1,1,115.81,4644.06,Credit card,1,3,0.9,2.0,0
303,51,Male,Bandung,19,Month-to-month,1,DSL,0,1,1,47.0,953.94,Electronic check,0,4,4.4,4.9,1
304,49,Female,Makassar,17,Month-to-month,1,Fiber optic,1,0,0,75.86,1273.63,Electronic check,0,4,9.1,1.2,1
305,41,Female,Jakarta,9,Month-to-month,1,DSL,1,0,1,61.19,597.36,Bank transfer,0,3,0.5,2.3,1
306,43,Male,Bandung,6,One year,0,DSL,1,0,0,161.29,1056.08,Credit card,0,2,3.9,4.6,1
307,58,Female,Medan,17,Month-to-month,1,No,0,0,1,48.81,965.38,Electronic check,0,3,4.1,2.7,1
308,34,Female,Palembang,20,Month-to-month,1,DSL,0,0,1,194.16,3801.28,Credit card,1,3,3.0,2.1,1
309,49,Male,Semarang,6,One year,1,No,1,0,0,54.59,235.07,Bank transfer,0,5,1.1,2.4,0
310,39,Male,Jakarta,61,Month-to-month,1,No,0,0,1,43.78,2543.27,Bank transfer,0,3,0.4,2.6,0
311,39,Male,Medan,19,Month-to-month,1,Fiber optic,0,1,1,165.62,3106.77,Electronic check,0,1,0.1,1.4,1
312,56,Female,Semarang,17,One year,1,DSL,0,0,0,151.1,2645.61,Bank transfer,0,0,4.0,3.8,0
313,52,Male,Semarang,13,One year,1,DSL,0,1,0,272.41,3357.12,Electronic check,1,4,2.9,1.8,1
314,52,Male,Makassar,1,One year,1,No,0,1,0,37.07,0.0,Mailed check,0,0,1.1,3.1,0
315,58,Male,Makassar,51,Month-to-month,0,No,1,0,1,56.66,2791.64,Mailed check,1,1,0.8,3.3,1
316,42,Female,Jakarta,9,Month-to-month,1,No,0,1,1,133.35,1193.32,Bank transfer,0,1,2.1,2.0,1
317,50,Male,Jakarta,24,One year,0,No,1,0,1,99.52,2484.25,Mailed check,1,0,0.0,0.9,0
318,37,Female,Semarang,22,Month-to-month,1,DSL,1,0,1,54.31,1092.49,Electronic check,0,0,2.1,1.4,1
319,46,Female,Jakarta,21,Two year,1,Fiber optic,0,1,0,104.36,2284.04,Credit card,0,1,1.9,1.1,0
320,40,Male,Jakarta,17,Month-to-month,0,No,0,0,0,80.98,1543.1,Electronic check,0,3,1.3,1.8,1
321,43,Male,Surabaya,4,Month-to-month,1,DSL,0,0,1,74.97,386.92,Mailed check,0,0,0.9,,1
322,49,Male,Semarang,7,Month-to-month,1,Fiber optic,1,0,0,75.49,471.52,Mailed check,1,1,0.7,3.9,1
323,31,Female,Jakarta,17,Two year,1,DSL,0,0,1,88.26,1321.06,Credit card,1,3,1.0,5.0,0
324,69,Male,Medan,37,One year,0,DSL,0,1,0,96.37,3614.31,Electronic check,0,2,1.5,2.6,0
325,28,Male,Jakarta,13,Month-to-month,0,DSL,0,1,0,46.24,682.87,Bank transfer,1,0,2.3,,1
326,26,Male,Jakarta,5,One year,1,DSL,0,0,1,59.38,300.24,Mailed check,0,1,6.3,2.2,0
327,57,Male,Surabaya,2,Month-to-month,1,Fiber optic,0,0,1,72.37,307.9,Bank transfer,1,2,0.1,5.2,1
328,52,Female,Jakarta,26,Month-to-month,1,Fiber optic,0,0,0,78.83,1791.07,Credit card,1,0,0.2,4.3,1
329,50,Female,Makassar,13,Month-to-month,1,DSL,0,1,0,44.54,590.48,Electronic check,0,2,6.1,2.4,1
330,50,Female,Makassar,3,Month-to-month,1,No,0,0,1,115.8,446.24,Bank transfer,1,5,3.0,1.9,1
331,41,Male,Semarang,26,Month-to-month,1,No,0,0,0,56.79,1575.83,Mailed check,1,0,0.1,5.6,1
332,30,Male,Jakarta,5,Month-to-month,1,DSL,1,1,1,67.18,268.14,Bank transfer,0,3,4.0,1.3,1
333,42,Female,Bandung,17,Month-to-month,1,DSL,0,0,0,30.19,468.66,Credit card,1,1,,1.2,1
334,33,Male,Jakarta,8,Month-to-month,1,DSL,1,0,0,51.01,532.46,Electronic check,0,0,1.6,1.7,1
335,54,Female,Jakarta,64,Month-to-month,1,Fiber optic,0,0,0,117.42,7496.08,Electronic check,1,4,5.3,3.2,1
336,40,Male,Bandung,6,Two year,1,Fiber optic,0,1,1,42.01,297.31,Bank transfer,0,1,,1.6,0
337,31,Male,Semarang,13,One year,1,Fiber optic,1,0,1,81.93,1009.05,Mailed check,0,4,0.5,4.5,0
338,37,Female,Jakarta,72,Two year,1,DSL,0,0,0,91.19,6460.7,Bank transfer,1,3,0.8,0.7,0
339,47,Female,Jakarta,9,Month-to-month,1,Fiber optic,0,0,0,36.71,397.8,Bank transfer,0,2,0.8,2.2,1
340,34,Female,Palembang,24,Month-to-month,0,No,0,0,1,59.52,1383.93,Mailed check,1,2,4.7,0.7,1
341,31,Male,Surabaya,9,One year,0,DSL,0,1,0,199.91,1786.63,Electronic check,1,4,0.0,4.2,1
342,45,Male,Palembang,2,One year,0,Fiber optic,0,0,1,95.66,190.3,Mailed check,1,2,4.3,5.1,0
343,45,Female,Palembang,23,Month-to-month,1,DSL,0,0,0,44.32,957.89,Electronic check,1,3,4.3,1.8,1
344,35,Female,Bandung,59,One year,1,DSL,0,0,0,58.23,3285.7,Credit card,1,1,7.5,1.6,0
345,35,Female,Jakarta,14,One year,1,Fiber optic,0,1,0,167.7,2336.61,Mailed check,1,1,14.3,3.5,0
346,45,Male,Semarang,23,One year,1,Fiber optic,1,1,0,114.58,2618.46,Mailed check,1,2,2.2,2.0,0
347,23,Female,Jakarta,22,One year,1,Fiber optic,0,1,0,89.58,1907.14,Bank transfer,0,0,3.0,0.8,0
348,23,Female,Jakarta,12,Two year,1,DSL,0,1,1,86.68,1033.81,Electronic check,1,2,1.7,3.0,0
349,32,Female,Semarang,22,Two year,0,Fiber optic,0,1,1,59.81,1450.81,Electronic check,0,2,0.6,0.2,0
350,39,Female,Surabaya,7,Month-to-month,1,DSL,0,0,0,66.54,244.66,Credit card,1,0,1.7,0.9,1
351,46,Male,Jakarta,11,Month-to-month,1,Fiber optic,0,1,0,168.69,1616.79,Credit card,1,2,0.6,5.7,1
352,61,Female,Medan,14,Month-to-month,1,No,0,0,0,39.22,608.36,Bank transfer,1,1,3.2,3.2,1
353,53,Female,Semarang,47,Month-to-month,1,Fiber optic,0,0,0,120.26,5597.28,Electronic check,0,3,7.5,5.2,1
354,39,Female,Jakarta,10,Month-to-month,1,DSL,1,1,0,84.47,762.6,Credit card,1,2,1.1,3.3,1
355,41,Female,Jakarta,24,Month-to-month,1,No,0,0,0,45.11,1186.1,Credit card,0,3,1.6,5.7,1
356,28,Female,Jakarta,5,Month-to-month,1,Fiber optic,1,0,0,37.09,238.51,Credit card,0,2,1.1,5.2,1
357,41,Female,Surabaya,6,One year,1,No,0,1,1,82.55,437.21,Mailed check,0,0,0.7,1.2,0
358,38,Male,Semarang,25,Month-to-month,1,Fiber optic,0,1,0,55.31,1413.05,Electronic check,1,3,0.8,1.9,1
359,46,Male,Medan,34,Month-to-month,1,Fiber optic,1,0,1,73.41,2381.61,Mailed check,1,1,4.9,0.5,1
360,31,Male,Medan,14,Month-to-month,1,Fiber optic,1,0,1,122.89,1600.41,Electronic check,1,2,21.0,1.6,1
361,48,Male,Jakarta,9,Two year,1,DSL,0,0,1,65.05,579.48,Mailed check,1,1,1.1,4.1,0
362,61,Male,Jakarta,57,One year,1,Fiber optic,0,1,0,68.25,3859.06,Electronic check,0,1,1.0,2.8,0
363,40,Male,Jakarta,3,Month-to-month,1,Fiber optic,1,1,0,70.89,219.21,Bank transfer,1,1,4.4,3.3,1
364,47,Male,Jakarta,30,Two year,1,Fiber optic,0,0,0,112.42,3269.92,Mailed check,0,1,2.9,2.0,1
365,50,Male,Jakarta,28,Month-to-month,1,Fiber optic,1,0,0,103.08,2884.41,Electronic check,1,1,6.8,3.5,1
366,36,Male,Surabaya,28,Two year,1,Fiber optic,1,1,0,46.25,1308.06,Electronic check,1,1,6.5,2.1,0
367,44,Male,Jakarta,65,Month-to-month,1,DSL,1,1,0,122.36,7950.16,Credit card,0,1,3.1,3.8,1
368,42,Female,Semarang,31,Month-to-month,1,DSL,0,0,0,159.05,4786.51,Mailed check,1,1,0.0,5.0,1
369,43,Female,Semarang,8,Month-to-month,1,DSL,1,0,1,93.16,619.4,Electronic check,1,3,1.6,7.4,1
370,31,Male,Bandung,10,Month-to-month,1,Fiber optic,0,0,0,40.96,575.7,Bank transfer,0,1,4.5,2.1,1
371,42,Female,Jakarta,11,Two year,1,DSL,0,0,0,33.21,156.15,Bank transfer,1,2,0.6,3.5,0
372,48,Female,Makassar,0,One year,1,DSL,0,0,0,42.16,80.71,Electronic check,1,0,1.6,0.8,0
373,60,Male,Palembang,58,Month-to-month,1,DSL,0,0,1,72.13,4136.36,Credit card,1,2,3.0,3.9,0
374,54,Female,Jakarta,1,Month-to-month,1,Fiber optic,0,0,1,63.32,42.2,Bank transfer,1,2,0.4,2.6,1
375,69,Female,Medan,28,Month-to-month,1,Fiber optic,1,0,0,112.18,3031.36,Bank transfer,1,2,2.3,3.7,1
376,32,Female,Makassar,31,Month-to-month,1,DSL,0,0,1,81.18,2314.2,Electronic check,1,1,0.4,2.1,1
377,53,Male,Bandung,44,Two year,0,Fiber optic,1,1,0,114.55,5053.74,Electronic check,0,1,6.8,1.4,0
378,44,Female,Jakarta,19,Month-to-month,1,Fiber optic,0,0,0,37.51,653.03,Bank transfer,1,2,2.4,2.4,1
379,70,Male,Surabaya,31,Month-to-month,1,Fiber optic,1,0,0,53.8,1688.36,Credit card,1,4,0.4,3.2,1
380,31,Female,Bandung,8,Two year,1,DSL,0,0,1,207.58,1712.65,Mailed check,1,2,4.2,4.5,0
381,31,Female,Surabaya,32,Month-to-month,1,Fiber optic,0,1,1,205.34,6686.32,Electronic check,0,2,2.9,1.9,1
382,34,Male,Palembang,10,Month-to-month,1,DSL,1,1,0,50.53,542.29,Mailed check,1,2,2.8,1.0,1
383,18,Female,Semarang,55,Month-to-month,0,Fiber optic,1,0,1,39.68,2234.72,Credit card,1,3,6.7,4.2,1
384,35,Male,Jakarta,4,One year,1,Fiber optic,0,0,0,106.59,404.75,Bank transfer,0,1,2.5,0.9,0
385,32,Female,Bandung,9,One year,1,Fiber optic,0,0,0,74.05,420.63,Credit card,1,2,11.3,2.1,0
386,43,Female,Medan,16,Month-to-month,1,DSL,0,1,0,60.0,1050.52,Credit card,1,2,0.9,4.3,1
387,46,Male,Jakarta,35,One year,1,Fiber optic,0,1,1,40.12,1342.16,Electronic check,1,1,2.2,8.7,0
388,66,Female,Surabaya,33,One year,1,DSL,1,0,0,55.53,1609.49,Mailed check,1,0,3.9,0.7,0
389,54,Male,Makassar,5,One year,1,No,1,1,1,37.51,146.64,Electronic check,1,1,1.8,1.7,0
390,34,Male,Bandung,3,Two year,1,Fiber optic,0,1,0,74.57,53.79,Electronic check,1,0,8.5,0.3,0
391,30,Female,Jakarta,8,Month-to-month,1,Fiber optic,0,0,0,82.71,648.83,Mailed check,0,1,1.3,3.3,1
392,48,Male,Jakarta,15,Month-to-month,0,Fiber optic,0,1,0,104.58,1610.45,Electronic check,1,1,2.4,3.1,1
393,24,Female,Bandung,18,One year,1,DSL,0,0,0,62.2,1090.86,Electronic check,0,2,0.4,6.6,0
394,65,Male,Bandung,13,Month-to-month,1,No,1,0,1,104.15,1370.12,Electronic check,0,5,2.1,1.0,1
395,57,Male,Jakarta,26,Month-to-month,0,No,0,1,1,84.56,2202.71,Bank transfer,1,2,0.6,3.9,1
396,35,Female,Medan,13,Month-to-month,1,Fiber optic,0,1,0,75.73,1134.79,Electronic check,0,1,3.9,6.7,1
397,19,Male,Jakarta,70,One year,1,Fiber optic,0,0,1,30.12,2116.98,Bank transfer,1,2,4.5,1.0,0
398,59,Female,Jakarta,7,Month-to-month,1,Fiber optic,1,0,0,86.54,532.09,Bank transfer,1,1,1.3,0.6,1
399,40,Female,Bandung,23,Month-to-month,1,No,0,0,0,93.18,2094.74,Credit card,1,1,0.9,5.0,1
400,58,Female,Jakarta,22,Month-to-month,1,DSL,0,0,1,138.66,3019.99,Electronic check,0,0,0.3,0.7,1
401,21,Female,Makassar,7,One year,1,Fiber optic,0,1,1,84.25,517.95,Bank transfer,0,1,1.5,2.1,1
402,34,Female,Jakarta,12,Month-to-month,0,Fiber optic,0,1,0,111.76,1185.15,Mailed check,0,0,1.0,2.2,1
403,42,Male,Medan,10,Month-to-month,1,Fiber optic,1,1,0,167.7,1578.1,Electronic check,0,1,1.1,2.4,1
404,42,Female,Surabaya,4,One year,1,Fiber optic,0,1,0,50.82,144.65,Credit card,1,0,12.9,3.8,0
405,36,Male,Surabaya,15,One year,1,Fiber optic,0,0,0,28.77,372.43,Mailed check,0,2,1.8,0.7,0
406,50,Female,Semarang,11,Month-to-month,1,No,0,0,1,66.27,816.35,Mailed check,1,0,1.5,3.0,1
407,28,Female,Surabaya,4,Month-to-month,1,Fiber optic,0,0,1,26.44,227.04,Bank transfer,0,1,0.5,5.1,1
408,40,Female,Semarang,14,One year,1,Fiber optic,1,1,1,145.14,2072.27,Mailed check,1,2,0.0,5.8,1
409,43,Female,Bandung,13,Two year,1,Fiber optic,1,0,0,141.11,1860.42,Mailed check,1,0,7.6,0.6,0
410,48,Female,Bandung,3,Month-to-month,1,DSL,0,0,0,42.86,113.67,Electronic check,0,1,0.4,0.9,1
411,51,Female,Semarang,3,Month-to-month,1,Fiber optic,1,0,0,53.34,248.7,Electronic check,0,1,8.2,1.5,1
412,27,Female,Bandung,25,Month-to-month,1,No,1,0,0,118.66,3022.83,Mailed check,1,2,2.6,3.2,1
413,22,Male,Bandung,29,One year,1,No,1,0,0,91.86,2746.92,Mailed check,0,2,1.0,1.4,0
414,58,Male,Semarang,67,One year,1,DSL,0,0,0,30.18,1827.65,Electronic check,1,2,0.2,4.3,0
415,46,Male,Palembang,2,Month-to-month,1,No,0,0,0,142.09,506.39,Electronic check,1,0,2.2,2.7,1
416,32,Female,Surabaya,3,Month-to-month,1,Fiber optic,1,0,1,45.01,12.39,Electronic check,0,1,8.5,1.0,1
417,62,Male,Bandung,1,Two year,1,DSL,0,0,1,92.07,124.94,Electronic check,1,1,3.2,1.7,1
418,43,Male,Jakarta,18,One year,1,Fiber optic,0,0,1,79.85,1414.81,Mailed check,1,4,0.2,7.2,1
419,57,Male,Surabaya,23,Two year,1,DSL,0,0,1,47.92,983.03,Bank transfer,1,1,9.7,1.9,0
420,42,Female,Surabaya,12,Two year,1,No,0,1,1,41.66,435.22,Credit card,1,2,0.8,1.8,0
421,68,Female,Makassar,38,Month-to-month,1,DSL,0,0,0,90.58,3452.86,Mailed check,1,2,1.5,5.9,1
422,64,Male,Bandung,27,Month-to-month,1,Fiber optic,0,0,0,102.53,2687.97,Electronic check,0,4,2.5,4.5,1
423,38,Male,Semarang,72,One year,1,DSL,0,0,0,77.46,5547.71,Mailed check,0,1,0.2,3.4,0
424,54,Male,Jakarta,3,Month-to-month,1,DSL,0,0,1,58.11,142.64,Credit card,0,0,4.3,6.8,1
425,50,Male,Surabaya,1,Month-to-month,1,DSL,0,0,1,43.06,0.0,Credit card,1,0,0.7,0.8,1
426,59,Male,Makassar,7,Month-to-month,1,Fiber optic,1,0,1,112.44,744.61,Bank transfer,1,1,14.3,3.4,1
427,29,Female,Jakarta,0,Two year,1,Fiber optic,0,0,1,31.43,95.68,Mailed check,1,1,0.4,3.1,0
428,50,Female,Jakarta,64,Month-to-month,1,DSL,0,0,1,30.97,1891.48,Electronic check,0,0,2.4,1.7,0
429,55,Male,Surabaya,8,Month-to-month,1,DSL,1,1,0,34.92,381.26,Mailed check,0,1,5.3,2.9,1
430,19,Male,Medan,19,One year,1,Fiber optic,0,0,0,37.22,548.83,Bank transfer,1,1,1.5,2.2,0
431,26,Male,Surabaya,9,Two year,0,No,0,0,1,37.03,299.39,Credit card,1,0,4.7,6.4,0
432,18,Male,Surabaya,6,Two year,1,No,0,0,1,60.51,448.31,Credit card,1,2,4.1,3.6,0
433,38,Male,Medan,3,One year,1,Fiber optic,0,0,1,33.01,168.38,Bank transfer,1,0,4.9,4.6,0
434,51,Male,Jakarta,9,Month-to-month,1,Fiber optic,0,1,1,118.67,1246.21,Bank transfer,0,3,3.7,1.5,1
435,61,Male,Semarang,22,Month-to-month,1,No,1,0,0,81.6,1762.18,Electronic check,0,1,3.2,2.2,1
436,42,Female,Jakarta,72,Two year,1,No,0,0,0,124.23,8900.56,Bank transfer,1,1,2.0,5.3,0
437,63,Female,Surabaya,19,Month-to-month,1,DSL,0,0,0,91.41,1541.69,Bank transfer,0,0,0.7,1.1,1
438,24,Female,Medan,18,One year,1,Fiber optic,1,0,0,77.74,1332.57,Credit card,0,1,1.3,1.7,1
439,19,Male,Makassar,0,Month-to-month,1,No,0,0,0,119.48,0.0,Mailed check,1,1,0.8,0.8,1
440,41,Female,Semarang,43,Month-to-month,1,No,1,0,1,48.3,2160.23,Electronic check,1,0,3.9,1.4,1
441,46,Female,Semarang,1,One year,1,Fiber optic,0,1,1,46.81,0.0,Electronic check,1,1,2.0,4.2,0
442,41,Male,Surabaya,56,Two year,1,Fiber optic,1,0,0,137.24,7604.94,Mailed check,0,1,1.3,3.9,0
443,18,Male,Jakarta,18,Two year,1,Fiber optic,0,0,0,70.26,1370.74,Bank transfer,1,1,3.9,3.1,0
444,40,Female,Jakarta,4,Two year,1,No,0,1,1,58.48,286.96,Mailed check,0,1,2.9,2.8,0
445,25,Male,Makassar,14,One year,1,DSL,1,0,1,135.1,1754.1,Bank transfer,1,3,2.3,3.4,0
446,50,Male,Makassar,72,One year,1,Fiber optic,0,0,0,56.49,4144.05,Bank transfer,0,3,0.1,2.6,1
447,46,Female,Palembang,8,Two year,1,Fiber optic,1,0,0,68.1,593.92,Credit card,1,1,6.9,2.2,0
448,29,Female,Jakarta,7,Month-to-month,1,No,1,0,0,42.37,464.31,Bank transfer,1,0,3.3,3.7,1
449,35,Male,Bandung,3,Two year,1,Fiber optic,1,0,0,56.92,191.8,Credit card,1,2,1.3,4.3,1
450,28,Female,Medan,21,Month-to-month,1,Fiber optic,1,1,1,22.28,517.23,Bank transfer,0,2,13.6,2.3,1
451,41,Female,Medan,2,Two year,1,DSL,0,0,1,240.06,594.42,Electronic check,0,1,1.3,2.9,1
